127.0.0.1 - - [15/Nov/2020:10:45:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:35 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8806
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:35 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:38 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:39 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:44 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18105
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:46 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6658
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:46 +0900] "GET /Detamonjo1.4/controller.do?command=myprofile HTTP/1.1" 200 5836
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:49 +0900] "GET /Detamonjo1.4/controller.do?command=findnearcomform HTTP/1.1" 200 8374
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:49 +0900] "GET /css/findnearcomform.css HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:49 +0900] "GET /Detamonjo1.4/views/css/findnearcomform.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:50 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8229
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:50 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:51 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 8229
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:51 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:53 +0900] "GET /Detamonjo1.4/controller.do?command=logout HTTP/1.1" 200 18006
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:54 +0900] "GET /Detamonjo1.4/controller.do?command=loginform HTTP/1.1" 200 5109
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:57:58 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:01 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:01 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:02 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:02 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:03 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 13581
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:09 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=94&companyId=comtest&divide=&parttimerId=albatest&accept=Y HTTP/1.1" 200 17024
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:22 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 13581
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:25 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:25 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:25 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10813
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:25 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:26 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&parttimerId=bin3005&accept=N HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:29 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:29 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:29 +0900] "GET /Detamonjo1.4/controller.do?command=contracting&is_contract=N&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:29 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:33 +0900] "GET /Detamonjo1.4/views/mail/sendComMail.jsp?&com_email=bin3005@naver.com&albaName=%EA%B9%80%EC%9E%AC%ED%99%8D&albaPhone=010-5624-1078&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:58:33 +0900] "GET /Detamonjo1.4/views/mail/sendAlbaMail.jsp?&alba_email=bin3005@naver.com&companyAddr=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%85%B8%ED%95%B4%EB%A1%9C85%EA%B8%B8%2015-14&comPhone=010-2451-8612&comCate=%EC%9D%8C%EC%8B%9D%EC%A0%90&startdate=2020-11-30&enddate=2020-11-30&startTime=0001-01-01%2018:00:00.0&endTime=0001-01-01%2022:00:00.0 HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:13 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:14 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:14 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:14 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:15 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:15 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:18 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:20 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 14586
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:23 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=94&companyId=comtest&divide=&parttimerId=albatest&accept=Y HTTP/1.1" 200 17024
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:33 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:38 +0900] "GET /Detamonjo1.4/controller.do?command=contractinfo&jobboardno=95&companyId=comtest&divide=&parttimerId=bin3005&accept=Y HTTP/1.1" 200 17155
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:40 +0900] "GET /Detamonjo1.4/controller.do?command=cancleContract&board_no=95&parttimerId=bin3005&companyId=comtest HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:42 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:42 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:42 +0900] "GET /Detamonjo1.4/controller.do?command=contract HTTP/1.1" 200 10144
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:42 +0900] "GET /css/contract.css HTTP/1.1" 404 827
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:43 +0900] "GET /Detamonjo1.4/controller.do?command=contracted&is_contract=Y&userId=comtest&role=2 HTTP/1.1" 200 13581
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:48 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:51 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=88 HTTP/1.1" 200 16891
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:53 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:54 +0900] "GET /Detamonjo1.4/controller.do?command=list HTTP/1.1" 200 22490
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:55 +0900] "GET /Detamonjo1.4/controller.do?command=boarddetail&no=86 HTTP/1.1" 200 16720
0:0:0:0:0:0:0:1 - - [15/Nov/2020:10:59:57 +0900] "GET /Detamonjo1.4/controller.do?command=list HTTP/1.1" 200 22490
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:06 +0900] "POST /Detamonjo1.4/controller.do?command=storesearch HTTP/1.1" 200 10212
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:12 +0900] "GET /Detamonjo1.4/controller.do?command=alba HTTP/1.1" 200 12897
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:14 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:15 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=1 HTTP/1.1" 200 13764
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:15 +0900] "GET /Detamonjo1.4/views/css/headersearch.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:17 +0900] "POST /Detamonjo1.4/controller.do?command=findboardbyloc&locno=1 HTTP/1.1" 200 13763
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:18 +0900] "POST /Detamonjo1.4/controller.do?command=findboardbyloc&locno=1 HTTP/1.1" 200 13764
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:19 +0900] "POST /Detamonjo1.4/controller.do?command=findboardbyloc&locno=1 HTTP/1.1" 200 13763
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:20 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=2 HTTP/1.1" 200 13754
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:23 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=3 HTTP/1.1" 200 12924
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:23 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=4 HTTP/1.1" 200 12924
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:25 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=5 HTTP/1.1" 200 12924
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:26 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:28 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbycategory&categoryno=2 HTTP/1.1" 200 8823
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:28 +0900] "GET /Detamonjo1.4/views/css/findboardbycategory.css HTTP/1.1" 200 3166
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:29 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:29 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbyloc&locno=7 HTTP/1.1" 200 12927
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:31 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:31 +0900] "GET /Detamonjo1.4/controller.do?command=findboardbycategory&categoryno=6 HTTP/1.1" 200 8850
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:33 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:45 +0900] "GET /Detamonjo1.4/controller.do?command=list HTTP/1.1" 200 22490
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:48 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 22427
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:50 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 19576
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:00:53 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 22427
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:06 +0900] "GET /Detamonjo1.4/controller.do?command=upload-store HTTP/1.1" 200 11684
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:07 +0900] "GET /Detamonjo1.4/views/css/upload-store.css HTTP/1.1" 200 4331
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:14 +0900] "GET /Detamonjo1.4/controller.do?command=alba HTTP/1.1" 200 12897
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:15 +0900] "GET /Detamonjo1.4/controller.do?command=upload-alba HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:16 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:22 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6856
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:23 +0900] "GET /Detamonjo1.4/controller.do?command=storemodifyform HTTP/1.1" 200 7481
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:25 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:26 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6856
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:29 +0900] "GET /Detamonjo1.4/controller.do?command=myboard HTTP/1.1" 200 5850
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:31 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:31 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6856
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:32 +0900] "GET /Detamonjo1.4/controller.do?command=membermodifyform HTTP/1.1" 200 6207
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:38 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:38 +0900] "GET /Detamonjo1.4/controller.do?command=findnearcomform HTTP/1.1" 200 8374
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:38 +0900] "GET /css/findnearcomform.css HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:49 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 87130
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:57 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 13506
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:01:58 +0900] "GET /css/findnearcomform.css HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:12 +0900] "POST /Detamonjo1.4/controller.do?command=headersearch HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:14 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 7789
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:15 +0900] "POST /Detamonjo1.4/controller.do HTTP/1.1" 200 8763
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:17 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:19 +0900] "GET /Detamonjo1.4/controller.do?command=mypage HTTP/1.1" 200 6856
0:0:0:0:0:0:0:1 - - [15/Nov/2020:11:02:21 +0900] "GET /Detamonjo1.4/controller.do?command=home HTTP/1.1" 200 18104
